product_name,corp_id,corp_login,expert_partner_name,expert_role,proficiency_level,proficiency_level_start,hire_type,new_returning_customer,tnps_numerator,tnps_denominator,ir_numerator,ir_denominator,sqs_numerator,sqs_denominator,handled_conversion_numerator,handled_conversion_denominator,aht_numerator,aht_denominator,cst_numerator,cst_denominator,cst_basic_numerator,cst_basic_denominator,cst_deluxe_numerator,cst_deluxe_denominator,cst_premium_numerator,cst_premiun_denominator,tnps_basic_numerator,tnps_basic_denominator,tnps_deluxe_numerator,tnps_deluxe_denominator,tnps_premium_numerator,tnps_premium_denominator,aht_basic_numerator,aht_basic_denominator,aht_deluxe_numerator,aht_deluxe_denominator,aht_premium_numerator,aht_premium_denominator
TTL Assisted Consumer,50002571490,MMITCHELL11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,-1,3,1,2,0,0,0,0,1007.916667,52,0,0,0,0,0,0,0,0,1,1,-1,1,0,0,170.766667,7,478.049999,23,94.250001,6
TTL Full Service Consumer,50002571490,MMITCHELL11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Returning,4,4,1,1,0,0,52,59,2007.96666,158,75.971734,63,25.017988,27,36.608123,26,14.345623,10,0,0,1,1,0,0,81.233333,10,491.183333,44,238.783333,21
TTL Full Service Consumer,50002571490,MMITCHELL11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,4,6,0,1,0,0,29,54,1776.566672,146,66.671941,37,17.142658,14,31.458502,17,12.703915,5,0,0,0,0,0,0,82.050002,10,135.116668,14,23.85,5
TTL Full Service Consumer,50002571490,MMITCHELL11,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Unknown,0,0,0,0,137.33,146.93,0,0,99.483333,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571506,WWATSON3,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,2,4,2,2,0,0,0,0,1943.35,115,0,0,0,0,0,0,0,0,0,0,1,1,1,1,177.366667,16,140.666665,13,435.233332,24
TTL Assisted Consumer,50002571506,WWATSON3,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,5,7,6,6,0,0,0,0,3435.016661,188,0,0,0,0,0,0,0,0,0,0,4,4,2,2,270.216667,17,1109.116661,61,952.25,55
TTL Assisted Consumer,50002571506,WWATSON3,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,55.31,62.91,0,0,738.950003,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571506,WWATSON3,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,2,2,0,0,0,0,24,59,2410.666663,211,140.704431,43,18.002929,9,43.528565,16,79.172937,18,0,0,0,0,0,0,29.316667,7,233.866664,21,310.550001,20
TTL Full Service Consumer,50002571506,WWATSON3,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,3,4,0,0,0,0,19,23,1504.083335,124,165.654753,48,14.457137,9,50.098185,15,101.099431,24,1,1,0,0,0,0,114.933333,7,186.083338,21,486.95,33
TTL Full Service Consumer,50002571506,WWATSON3,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,1,1,0,0,153.4,171.48,0,0,187.283334,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571507,EBADARCH,INTUIT,Tax Expert,PL4,PL3,Re-Hire,Returning,11,13,11,13,0,0,0,0,4788.366665,258,0,0,0,0,0,0,0,0,0,0,3,3,5,7,201.983332,15,791.566666,59,2805.066665,126
TTL Assisted Consumer,50002571507,EBADARCH,INTUIT,Tax Expert,PL4,PL3,Re-Hire,New,1,1,1,1,0,0,0,0,2726.000003,138,0,0,0,0,0,0,0,0,0,0,0,0,1,1,254.45,13,414.083334,21,591.200002,26
TTL Assisted Consumer,50002571507,EBADARCH,INTUIT,Tax Expert,PL4,PL3,Re-Hire,Unknown,0,0,0,0,120.86,155.08,0,0,500.35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571507,EBADARCH,INTUIT,Tax Expert,PL4,PL3,Re-Hire,New,2,2,0,0,0,0,20,91,3489.916673,262,205.586132,68,55.328359,22,71.745213,27,77.99364,18,0,0,0,0,1,1,74.133333,7,294.633336,27,143.600001,15
TTL Full Service Consumer,50002571507,EBADARCH,INTUIT,Tax Expert,PL4,PL3,Re-Hire,Unknown,0,0,0,0,211.17,249.4,0,0,141.416666,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571507,EBADARCH,INTUIT,Tax Expert,PL4,PL3,Re-Hire,Returning,2,4,0,0,0,0,42,69,3627.283333,235,233.636856,65,36.774871,16,79.998323,26,116.863662,23,1,1,1,3,0,0,168.483334,20,823.383332,45,890.450001,42
TTL Assisted Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL2,PL1,Re-Hire,Returning,0,0,0,0,0,0,0,0,116,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.566667,1,54.9,4,44.966666,3
TTL Assisted Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL1,PL1,Re-Hire,Returning,0,0,0,0,0,0,0,0,116,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.566667,1,54.9,4,44.966666,3
TTL Assisted Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL2,PL1,Re-Hire,Unknown,0,0,0,0,4.25,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL1,PL1,Re-Hire,Unknown,0,0,0,0,4.25,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL2,PL1,Re-Hire,New,0,0,0,0,0,0,0,0,9.133333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL1,PL1,Re-Hire,New,0,0,0,0,0,0,0,0,9.133333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL2,PL1,Re-Hire,New,0,0,0,0,0,0,5,10,1830.783332,26,86.217963,28,43.711314,17,35.15299,10,7.353659,1,0,0,0,0,0,0,0.283333,1,99.999999,7,0,0
TTL Full Service Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL1,PL1,Re-Hire,New,0,0,0,0,0,0,5,10,1830.783332,26,86.217963,28,43.711314,17,35.15299,10,7.353659,1,0,0,0,0,0,0,0.283333,1,99.999999,7,0,0
TTL Full Service Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL2,PL1,Re-Hire,Returning,0,0,0,0,0,0,3,6,612.799999,24,50.819465,16,17.522789,8,23.010035,5,10.286641,3,0,0,0,0,0,0,2.433333,1,444.916667,14,64.7,2
TTL Full Service Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL1,PL1,Re-Hire,Returning,0,0,0,0,0,0,3,6,612.799999,24,50.819465,16,17.522789,8,23.010035,5,10.286641,3,0,0,0,0,0,0,2.433333,1,444.916667,14,64.7,2
TTL Full Service Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL2,PL1,Re-Hire,Unknown,0,0,0,0,17.37,20.27,0,0,17.016666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571527,CMOORE34,INTUIT,Tax Associate,PL1,PL1,Re-Hire,Unknown,0,0,0,0,17.37,20.27,0,0,17.016666,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571528,OMUNROE,INTUIT,Tax Expert,PL3,PL3,Re-Hire,Unknown,0,0,0,0,21.45,25.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571528,OMUNROE,INTUIT,Tax Expert,PL3,PL3,Re-Hire,Returning,1,1,1,1,0,0,0,0,745.266666,46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,70.333332,7,147.716667,14,267.383334,19
TTL Assisted Consumer,50002571528,OMUNROE,INTUIT,Tax Expert,PL3,PL3,Re-Hire,New,0,0,0,0,0,0,0,0,345.899999,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,1,80.733333,6,189.933333,7
TTL Full Service Consumer,50002571528,OMUNROE,INTUIT,Tax Expert,PL3,PL3,Re-Hire,New,3,3,0,0,0,0,9,26,1228.566669,81,20.317889,11,2.617461,3,10.031954,5,7.668474,3,0,0,1,1,0,0,139.7,6,130.116668,7,160.933335,6
TTL Full Service Consumer,50002571528,OMUNROE,INTUIT,Tax Expert,PL3,PL3,Re-Hire,Unknown,0,0,0,0,48.72,54.72,0,0,4.549999,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571528,OMUNROE,INTUIT,Tax Expert,PL3,PL3,Re-Hire,Returning,4,4,0,0,0,0,18,23,1451.016666,55,41.079868,34,18.055316,17,13.573636,10,9.450916,7,0,0,1,1,0,0,88.983333,5,343.166668,12,268.25,10
TTL Assisted Consumer,50002571536,LPAZ,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Returning,3,3,3,3,0,0,0,0,2281.000002,77,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,336.05,11,1908.566668,64
TTL Assisted Consumer,50002571536,LPAZ,INTUIT,Tax Associate,PL3,PL2,Re-Hire,New,0,0,0,0,0,0,0,0,387.833332,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683333,1,378.333332,14
TTL Assisted Consumer,50002571536,LPAZ,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Unknown,0,0,0,0,42.61,48.47,0,0,59.75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571536,LPAZ,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Returning,-1,1,0,0,0,0,12,17,2167.266669,86,41.334986,21,11.618667,9,22.971549,8,6.74477,4,0,0,-1,1,0,0,32.733333,6,630.383334,20,661.866667,25
TTL Full Service Consumer,50002571536,LPAZ,INTUIT,Tax Associate,PL3,PL2,Re-Hire,New,0,3,0,1,0,0,6,12,1843.316665,102,40.427503,13,9.190518,6,9.123867,4,22.113118,3,0,0,0,0,-1,1,94.683333,8,49.15,2,66.25,2
TTL Full Service Consumer,50002571536,LPAZ,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Unknown,0,0,0,0,90.69,102.53,0,0,57.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571966,JWATSON9,INTUIT,Tax Specialist,PL1,PL1,Re-Hire,Unknown,0,0,0,0,12.44,13.89,0,0,29.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571966,JWATSON9,INTUIT,Tax Specialist,PL1,PL1,Re-Hire,Returning,0,0,0,0,0,0,0,0,277.300002,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.800001,5,205.033334,8,14.233333,1
TTL Assisted Consumer,50002571966,JWATSON9,INTUIT,Tax Specialist,PL1,PL1,Re-Hire,New,0,0,0,0,0,0,0,0,112.583333,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.3,3,0,0,0,0
TTL Full Service Consumer,50002571966,JWATSON9,INTUIT,Tax Specialist,PL1,PL1,Re-Hire,Unknown,0,0,0,0,24.51,25.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571966,JWATSON9,INTUIT,Tax Specialist,PL1,PL1,Re-Hire,Returning,2,2,0,0,0,0,1,11,623.9,24,21.111727,11,13.536291,8,4.31907,2,3.256366,1,0,0,0,0,2,2,98.383334,2,280.333333,13,177.633333,5
TTL Full Service Consumer,50002571966,JWATSON9,INTUIT,Tax Specialist,PL1,PL1,Re-Hire,New,0,0,0,0,0,0,0,12,395.233336,30,5.971974,3,4.207671,2,1.764303,1,0,0,0,0,0,0,0,0,99.35,7,47.05,3,0,0
TTL Assisted Consumer,50002571972,LKING10,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Returning,10,11,10,11,0,0,0,0,2497.033335,118,0,0,0,0,0,0,0,0,0,0,4,4,6,7,90.966667,6,1038.500001,50,814.233333,38
TTL Assisted Consumer,50002571972,LKING10,INTUIT,Tax Associate,PL3,PL2,Re-Hire,New,0,1,1,1,0,0,0,0,490.166667,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.166667,4,240.066666,13,80.066666,5
TTL Assisted Consumer,50002571972,LKING10,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Unknown,0,0,0,0,57.17,66.02,0,0,22.566667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571972,LKING10,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Returning,8,13,3,6,0,0,35,52,2910.283338,197,122.095338,54,40.081105,24,53.022705,22,24.832428,7,3,3,2,3,1,1,169.466666,12,666.183334,50,359.683335,24
TTL Full Service Consumer,50002571972,LKING10,INTUIT,Tax Associate,PL3,PL2,Re-Hire,New,5,16,2,6,0,0,12,37,3901.783333,275,107.664307,48,44.59609,28,36.97515,14,26.093067,6,1,1,0,2,1,1,324.616669,33,376.549999,30,106.116666,8
TTL Full Service Consumer,50002571972,LKING10,INTUIT,Tax Associate,PL3,PL2,Re-Hire,Unknown,0,0,0,0,211.92,234.8,0,0,75.083334,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571979,ZTRAN,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Returning,14,17,16,18,0,0,0,0,4081.266664,289,0,0,0,0,0,0,0,0,1,1,6,8,7,8,331.116667,18,1647.23333,132,2011.233333,132
TTL Assisted Consumer,50002571979,ZTRAN,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,3,5,4,5,0,0,0,0,1351.583332,111,0,0,0,0,0,0,0,0,0,0,0,0,3,3,168.8,13,555.799997,44,319.400003,28
TTL Assisted Consumer,50002571979,ZTRAN,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Unknown,0,0,0,0,120.93,153.46,0,0,460.866668,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571979,ZTRAN,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Returning,2,5,0,0,0,0,78,100,5292.016666,216,125.071249,76,51.080289,35,70.320343,40,3.670617,1,0,0,0,0,0,0,447.55,22,1328.450002,58,767.000001,35
TTL Full Service Consumer,50002571979,ZTRAN,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,0,2,0,0,0,0,20,65,3254.583335,159,34.414548,26,24.89017,19,7.269346,5,2.255032,2,0,0,0,0,1,1,127.133334,8,210.283333,10,209.9,9
TTL Full Service Consumer,50002571979,ZTRAN,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Unknown,0,0,0,0,150.74,172.8,0,0,131.533333,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571980,KMILLER23,INTUIT,Tax Associate,OTHER,OTHER,Re-Hire,Returning,11,20,15,18,0,0,0,0,5130.283334,220,0,0,0,0,0,0,0,0,-1,1,2,7,10,12,242.633332,14,1538.183333,76,3307.683336,126
TTL Assisted Consumer,50002571980,KMILLER23,INTUIT,Tax Associate,OTHER,OTHER,Re-Hire,New,5,5,4,5,0,0,0,0,2010.766664,93,0,0,0,0,0,0,0,0,2,2,2,2,0,0,312.683333,21,1066.699997,43,452.566666,19
TTL Assisted Consumer,50002571980,KMILLER23,INTUIT,Tax Associate,OTHER,OTHER,Re-Hire,Unknown,0,1,1,1,158.42,194.56,0,0,78.000001,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002571981,DENRIQUEZ,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Returning,6,6,6,6,0,0,0,0,1169.299998,80,0,0,0,0,0,0,0,0,1,1,2,2,1,1,90.616666,9,497.883333,37,524.666666,30
TTL Assisted Consumer,50002571981,DENRIQUEZ,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,0,1,1,1,0,0,0,0,403.316666,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.483334,3,216.433333,7,86.233333,6
TTL Assisted Consumer,50002571981,DENRIQUEZ,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Unknown,0,0,0,0,10.5,12.35,0,0,27.766667,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002571981,DENRIQUEZ,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Returning,3,3,0,0,0,0,7,11,2486.083331,34,22.826263,13,10.548728,7,3.635114,2,8.642421,4,0,0,1,1,1,1,182.233333,4,288.883333,10,197.599999,9
TTL Full Service Consumer,50002571981,DENRIQUEZ,INTUIT,Tax Associate,PL2,PL2,Re-Hire,New,2,2,0,0,0,0,4,12,1862.316667,30,19.86718,7,13.657414,4,1.114141,1,5.095625,2,0,0,0,0,0,0,80.65,6,37.516667,4,3.816667,1
TTL Full Service Consumer,50002571981,DENRIQUEZ,INTUIT,Tax Associate,PL2,PL2,Re-Hire,Unknown,0,0,0,0,14.62,16.39,0,0,4.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002572035,MSEGAL1,INTUIT,Tax Associate,PL4,PL2,Re-Hire,Returning,4,4,3,3,0,0,0,0,452.533333,25,0,0,0,0,0,0,0,0,0,0,3,3,1,1,42.833334,2,156.599999,12,131.850001,7
TTL Assisted Consumer,50002572035,MSEGAL1,INTUIT,Tax Associate,PL4,PL2,Re-Hire,New,0,0,0,0,0,0,0,0,137.366666,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.033333,1,34.516666,4,61.716667,3
TTL Assisted Consumer,50002572035,MSEGAL1,INTUIT,Tax Associate,PL4,PL2,Re-Hire,Unknown,0,0,0,0,13.62,17.41,0,0,33.116666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002572035,MSEGAL1,INTUIT,Tax Associate,PL4,PL2,Re-Hire,New,1,1,0,0,0,0,21,24,1337.533329,61,192.75189,57,17.780888,11,43.214835,16,131.756167,30,0,0,0,0,0,0,47.25,2,0.533333,1,69.983333,5
TTL Full Service Consumer,50002572035,MSEGAL1,INTUIT,Tax Associate,PL4,PL2,Re-Hire,Returning,2,4,0,0,0,0,30,36,1606.999998,71,206.480487,64,29.256248,12,31.356844,13,145.867395,39,0,0,0,0,0,2,0,0,144.566666,7,574.933333,18
TTL Full Service Consumer,50002572035,MSEGAL1,INTUIT,Tax Associate,PL4,PL2,Re-Hire,Unknown,0,0,0,0,56.16,63.32,0,0,248.833333,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002572037,GPORRASNAVA,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Returning,10,11,10,10,0,0,0,0,2099.733337,88,0,0,0,0,0,0,0,0,0,0,5,5,5,5,50.233334,5,660.266669,35,860.966666,33
TTL Assisted Consumer,50002572037,GPORRASNAVA,INTUIT,Tax Associate,PL4,PL3,Re-Hire,New,3,3,3,3,0,0,0,0,1012.683336,34,0,0,0,0,0,0,0,0,1,1,1,1,0,0,287.333335,12,263.183334,8,195.833333,5
TTL Assisted Consumer,50002572037,GPORRASNAVA,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Unknown,0,0,0,0,38.68,42.37,0,0,59.033333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002572037,GPORRASNAVA,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Returning,7,8,2,3,0,0,24,32,2877.983327,142,127.329823,36,26.053761,11,25.897172,11,75.37889,14,1,1,1,1,3,3,183.1,6,962.333331,54,502.3,22
TTL Full Service Consumer,50002572037,GPORRASNAVA,INTUIT,Tax Associate,PL4,PL3,Re-Hire,New,6,6,0,0,0,0,33,58,3404.916665,175,150.480768,40,11.699159,6,12.704066,6,126.077543,28,1,1,0,0,0,0,573.066667,20,290.483333,9,272.666666,10
TTL Full Service Consumer,50002572037,GPORRASNAVA,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Unknown,0,0,0,0,134.44,144.72,0,0,83,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002572041,TROGERS8,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,8,16,12,14,0,0,0,0,3053.649997,155,0,0,0,0,0,0,0,0,0,1,0,2,7,12,61.783334,4,741.283331,41,1709.4,82
TTL Assisted Consumer,50002572041,TROGERS8,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,1,3,2,3,0,0,0,0,901.666668,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103.216667,4,143.516666,9,315.883334,15
TTL Assisted Consumer,50002572041,TROGERS8,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,-1,3,0,2,122.96,148.89,0,0,683.55,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002572041,TROGERS8,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,247.79,292.96,0,0,446.483328,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002572041,TROGERS8,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,5,7,2,4,0,0,24,57,3871.666662,386,166.511703,40,38.290651,14,31.760079,9,95.731383,16,0,0,0,0,1,1,123.049999,15,153.300002,30,351.866666,39
TTL Full Service Consumer,50002572041,TROGERS8,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,4,6,5,6,0,0,20,25,2341.383329,183,251.299043,54,15.581797,6,63.242944,17,172.474302,31,0,0,0,0,0,2,81.566666,4,113.133332,23,848.849999,60
TTL Assisted Consumer,50002572043,ABROWN45,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Returning,4,6,5,6,0,0,0,0,1772.849997,107,0,0,0,0,0,0,0,0,1,1,3,3,-1,1,193.883333,13,576.85,41,710.749998,44
TTL Assisted Consumer,50002572043,ABROWN45,INTUIT,Tax Associate,PL4,PL3,Re-Hire,New,4,4,4,4,0,0,0,0,699.166664,41,0,0,0,0,0,0,0,0,0,0,1,1,2,2,26.65,5,304.733333,12,105.816664,12
TTL Assisted Consumer,50002572043,ABROWN45,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Unknown,0,0,0,0,44.12,52.84,0,0,108.716666,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002572043,ABROWN45,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Returning,1,2,1,1,0,0,14,25,1390.750003,75,159.211514,56,18.383218,13,52.726302,20,86.609674,22,0,0,1,1,0,1,150.983334,14,319.783333,20,330.85,15
TTL Full Service Consumer,50002572043,ABROWN45,INTUIT,Tax Associate,PL4,PL3,Re-Hire,Unknown,1,1,1,1,112.23,128.47,0,0,246.8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002572043,ABROWN45,INTUIT,Tax Associate,PL4,PL3,Re-Hire,New,2,2,0,0,0,0,25,44,5785.850006,209,231.849943,147,129.750786,101,46.113055,30,53.086606,15,0,0,0,0,0,0,393.833335,9,939.55,19,36.783333,6
TTL Assisted Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,5,5,5,5,0,0,0,0,1095.883336,59,0,0,0,0,0,0,0,0,0,0,2,2,2,2,29.166667,3,214.250002,16,498.1,25
TTL Assisted Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL2,Re-Hire,Returning,5,5,5,5,0,0,0,0,1095.883336,59,0,0,0,0,0,0,0,0,0,0,2,2,2,2,29.166667,3,214.250002,16,498.1,25
TTL Assisted Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,26.19,32.2,0,0,30.416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL2,Re-Hire,Unknown,0,0,0,0,26.19,32.2,0,0,30.416667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Assisted Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,1,1,1,1,0,0,0,0,489.933334,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32.2,5,61.850001,6,184.849999,8
TTL Assisted Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL2,Re-Hire,New,1,1,1,1,0,0,0,0,489.933334,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32.2,5,61.850001,6,184.849999,8
TTL Full Service Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Unknown,0,0,0,0,96.19,114.11,0,0,847.216668,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL2,Re-Hire,Unknown,0,0,0,0,96.19,114.11,0,0,847.216668,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTL Full Service Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL4,Re-Hire,Returning,0,2,0,1,0,0,26,29,1572.666662,132,130.684086,41,19.29765,11,21.163337,9,90.223099,21,0,0,0,0,1,1,12.85,6,138.949999,14,637.75,48
TTL Full Service Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL2,Re-Hire,Returning,0,2,0,1,0,0,26,29,1572.666662,132,130.684086,41,19.29765,11,21.163337,9,90.223099,21,0,0,0,0,1,1,12.85,6,138.949999,14,637.75,48
TTL Full Service Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL4,Re-Hire,New,0,0,0,0,0,0,11,27,1307.966672,121,113.788622,36,21.779433,10,31.453156,8,60.556033,18,0,0,0,0,0,0,13.116667,3,128.983332,8,206.483335,25
TTL Full Service Consumer,50002572090,LURRUTIA,INTUIT,Tax Associate,PL4,PL2,Re-Hire,New,0,0,0,0,0,0,11,27,1307.966672,121,113.788622,36,21.779433,10,31.453156,8,60.556033,18,0,0,0,0,0,0,13.116667,3,128.983332,8,206.483335,25
TTL Assisted Consumer,50002572097,GSONI,INTUIT,Tax Expert,PL4,PL3,Re-Hire,Returning,3,3,3,3,0,0,0,0,1119.716667,57,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.3,4,437.4,17,391.75,26
TTL Assisted Consumer,50002572097,GSONI,INTUIT,Tax Expert,PL4,PL3,Re-Hire,Unknown,0,0,0,0,31.42,41.72,0,0,23.916667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
